case,variant,rows,k,q,columns,reversed,sample,iterations,elapsed_ns,ns_per_call,cpu_mhz,median,mean,stddev,ci95_mean_low,ci95_mean_high
reversed,context_default,32,16,16,32,1,8,256,34794100,135914.453125,3427.98,131948.4375,130911.58854166667,3650.7593645272082,127528.55153053813,134294.62555279522
reversed,context_forced,32,16,16,32,1,0,512,22027800,43023.046875,3169.96,45240.8203125,44532.443576388891,2063.3393318282174,42620.415795561406,46444.471357216375
reversed,context_forced,32,16,16,32,1,1,512,21324500,41649.4140625,3169.96,45240.8203125,44532.443576388891,2063.3393318282174,42620.415795561406,46444.471357216375
reversed,context_forced,32,16,16,32,1,2,512,23886100,46652.5390625,2911.9400000000001,45240.8203125,44532.443576388891,2063.3393318282174,42620.415795561406,46444.471357216375
reversed,context_forced,32,16,16,32,1,3,512,23853000,46587.890625,2764.5,45240.8203125,44532.443576388891,2063.3393318282174,42620.415795561406,46444.471357216375
reversed,context_forced,32,16,16,32,1,4,512,21369100,41736.5234375,2801.3600000000001,45240.8203125,44532.443576388891,2063.3393318282174,42620.415795561406,46444.471357216375
reversed,context_forced,32,16,16,32,1,5,512,23163300,45240.8203125,2875.0799999999999,45240.8203125,44532.443576388891,2063.3393318282174,42620.415795561406,46444.471357216375
reversed,context_forced,32,16,16,32,1,6,512,23742800,46372.65625,2875.0799999999999,45240.8203125,44532.443576388891,2063.3393318282174,42620.415795561406,46444.471357216375
reversed,context_forced,32,16,16,32,1,7,512,23539800,45976.171875,2690.7799999999997,45240.8203125,44532.443576388891,2063.3393318282174,42620.415795561406,46444.471357216375
reversed,context_forced,32,16,16,32,1,8,512,22299100,43552.9296875,2838.2200000000003,45240.8203125,44532.443576388891,2063.3393318282174,42620.415795561406,46444.471357216375
reversed,scalar_prevalidated,32,16,16,32,1,0,256,26052200,101766.40625,3280.54,101048.4375,100859.41840277778,995.80218320938673,99936.641713003744,101782.19509255182
reversed,scalar_prevalidated,32,16,16,32,1,1,256,25906000,101195.3125,2838.2200000000003,101048.4375,100859.41840277778,995.80218320938673,99936.641713003744,101782.19509255182
reversed,scalar_prevalidated,32,16,16,32,1,2,256,25292500,98798.828125,2838.2200000000003,101048.4375,100859.41840277778,995.80218320938673,99936.641713003744,101782.19509255182
reversed,scalar_prevalidated,32,16,16,32,1,3,256,25604100,100016.015625,2617.0599999999999,101048.4375,100859.41840277778,995.80218320938673,99936.641713003744,101782.19509255182
reversed,scalar_prevalidated,32,16,16,32,1,4,256,25746600,100572.65625,2838.2200000000003,101048.4375,100859.41840277778,995.80218320938673,99936.641713003744,101782.19509255182
reversed,scalar_prevalidated,32,16,16,32,1,5,256,25952000,101375,2875.0799999999999,101048.4375,100859.41840277778,995.80218320938673,99936.641713003744,101782.19509255182
reversed,scalar_prevalidated,32,16,16,32,1,6,256,25868400,101048.4375,2875.0799999999999,101048.4375,100859.41840277778,995.80218320938673,99936.641713003744,101782.19509255182
reversed,scalar_prevalidated,32,16,16,32,1,7,256,26149300,102145.703125,2801.3600000000001,101048.4375,100859.41840277778,995.80218320938673,99936.641713003744,101782.19509255182
reversed,scalar_prevalidated,32,16,16,32,1,8,256,25809000,100816.40625,2911.9400000000001,101048.4375,100859.41840277778,995.80218320938673,99936.641713003744,101782.19509255182
