case,variant,rows,k,q,columns,reversed,sample,iterations,elapsed_ns,ns_per_call,cpu_mhz,median,mean,stddev,ci95_mean_low,ci95_mean_high
small,context_default,16,4,4,16,0,7,4096,34229200,8356.73828125,2727.6399999999999,8487.353515625,8479.1286892361113,84.222878480941091,8401.082155177106,8557.1752232951167
small,context_default,16,4,4,16,0,8,4096,34384400,8394.62890625,2543.3399999999997,8487.353515625,8479.1286892361113,84.222878480941091,8401.082155177106,8557.1752232951167
small,context_forced,16,4,4,16,0,0,1024,28677100,28004.98046875,2764.5,27412.98828125,27655.946180555555,1531.8882958232782,26236.396359759317,29075.496001351792
small,context_forced,16,4,4,16,0,1,1024,27500100,26855.56640625,2838.2200000000003,27412.98828125,27655.946180555555,1531.8882958232782,26236.396359759317,29075.496001351792
small,context_forced,16,4,4,16,0,2,1024,28070900,27412.98828125,2764.5,27412.98828125,27655.946180555555,1531.8882958232782,26236.396359759317,29075.496001351792
small,context_forced,16,4,4,16,0,3,1024,27610500,26963.37890625,2875.0799999999999,27412.98828125,27655.946180555555,1531.8882958232782,26236.396359759317,29075.496001351792
small,context_forced,16,4,4,16,0,4,1024,26657000,26032.2265625,3686,27412.98828125,27655.946180555555,1531.8882958232782,26236.396359759317,29075.496001351792
small,context_forced,16,4,4,16,0,5,1024,29948600,29246.6796875,3133.0999999999999,27412.98828125,27655.946180555555,1531.8882958232782,26236.396359759317,29075.496001351792
small,context_forced,16,4,4,16,0,6,1024,28440600,27774.0234375,3575.4200000000001,27412.98828125,27655.946180555555,1531.8882958232782,26236.396359759317,29075.496001351792
small,context_forced,16,4,4,16,0,7,1024,31435700,30698.92578125,2727.6399999999999,27412.98828125,27655.946180555555,1531.8882958232782,26236.396359759317,29075.496001351792
small,context_forced,16,4,4,16,0,8,1024,26536700,25914.74609375,2690.7799999999997,27412.98828125,27655.946180555555,1531.8882958232782,26236.396359759317,29075.496001351792
small,scalar_prevalidated,16,4,4,16,0,0,16384,20718700,1264.569091796875,2801.3600000000001,1269.915771484375,1264.9183485243057,15.628249837086106,1250.4361703419393,1279.4005267066721
small,scalar_prevalidated,16,4,4,16,0,1,16384,20920300,1276.873779296875,3391.1200000000003,1269.915771484375,1264.9183485243057,15.628249837086106,1250.4361703419393,1279.4005267066721
small,scalar_prevalidated,16,4,4,16,0,2,16384,20681900,1262.322998046875,2838.2200000000003,1269.915771484375,1264.9183485243057,15.628249837086106,1250.4361703419393,1279.4005267066721
small,scalar_prevalidated,16,4,4,16,0,3,16384,20353000,1242.24853515625,2801.3600000000001,1269.915771484375,1264.9183485243057,15.628249837086106,1250.4361703419393,1279.4005267066721
small,scalar_prevalidated,16,4,4,16,0,4,16384,20960900,1279.351806640625,2875.0799999999999,1269.915771484375,1264.9183485243057,15.628249837086106,1250.4361703419393,1279.4005267066721
small,scalar_prevalidated,16,4,4,16,0,5,16384,20806300,1269.915771484375,3649.1399999999999,1269.915771484375,1264.9183485243057,15.628249837086106,1250.4361703419393,1279.4005267066721
small,scalar_prevalidated,16,4,4,16,0,6,16384,20888900,1274.957275390625,2690.7799999999997,1269.915771484375,1264.9183485243057,15.628249837086106,1250.4361703419393,1279.4005267066721
small,scalar_prevalidated,16,4,4,16,0,7,16384,20260900,1236.627197265625,2727.6399999999999,1269.915771484375,1264.9183485243057,15.628249837086106,1250.4361703419393,1279.4005267066721
small,scalar_prevalidated,16,4,4,16,0,8,16384,20928900,1277.398681640625,2764.5,1269.915771484375,1264.9183485243057,15.628249837086106,1250.4361703419393,1279.4005267066721
