case,variant,rows,k,q,columns,reversed,sample,iterations,elapsed_ns,ns_per_call,cpu_mhz,median,mean,stddev,ci95_mean_low,ci95_mean_high
small,context_forced,16,4,4,16,0,4,1024,28298200,27634.9609375,2727.6399999999999,28108.203125,28171.961805555555,888.30711635004741,27348.797211071178,28995.126400039931
small,context_forced,16,4,4,16,0,5,1024,28782800,28108.203125,2801.3600000000001,28108.203125,28171.961805555555,888.30711635004741,27348.797211071178,28995.126400039931
small,context_forced,16,4,4,16,0,6,1024,28895100,28217.87109375,2801.3600000000001,28108.203125,28171.961805555555,888.30711635004741,27348.797211071178,28995.126400039931
small,context_forced,16,4,4,16,0,7,1024,29635400,28940.8203125,2690.7799999999997,28108.203125,28171.961805555555,888.30711635004741,27348.797211071178,28995.126400039931
small,context_forced,16,4,4,16,0,8,1024,30234900,29526.26953125,2911.9400000000001,28108.203125,28171.961805555555,888.30711635004741,27348.797211071178,28995.126400039931
small,scalar_prevalidated,16,4,4,16,0,0,32768,40145000,1225.128173828125,2801.3600000000001,1229.541015625,1241.6019015842014,28.64857372899494,1215.0542232619994,1268.1495799064035
small,scalar_prevalidated,16,4,4,16,0,1,32768,41577400,1268.841552734375,2985.6600000000003,1229.541015625,1241.6019015842014,28.64857372899494,1215.0542232619994,1268.1495799064035
small,scalar_prevalidated,16,4,4,16,0,2,32768,39717700,1212.0880126953125,3575.4200000000001,1229.541015625,1241.6019015842014,28.64857372899494,1215.0542232619994,1268.1495799064035
small,scalar_prevalidated,16,4,4,16,0,3,32768,41497000,1266.387939453125,3575.4200000000001,1229.541015625,1241.6019015842014,28.64857372899494,1215.0542232619994,1268.1495799064035
small,scalar_prevalidated,16,4,4,16,0,4,32768,40289600,1229.541015625,2653.9200000000001,1229.541015625,1241.6019015842014,28.64857372899494,1215.0542232619994,1268.1495799064035
small,scalar_prevalidated,16,4,4,16,0,5,32768,40217300,1227.3345947265625,2727.6399999999999,1229.541015625,1241.6019015842014,28.64857372899494,1215.0542232619994,1268.1495799064035
small,scalar_prevalidated,16,4,4,16,0,6,32768,40413400,1233.319091796875,2764.5,1229.541015625,1241.6019015842014,28.64857372899494,1215.0542232619994,1268.1495799064035
small,scalar_prevalidated,16,4,4,16,0,7,32768,42472100,1296.1456298828125,2801.3600000000001,1229.541015625,1241.6019015842014,28.64857372899494,1215.0542232619994,1268.1495799064035
small,scalar_prevalidated,16,4,4,16,0,8,32768,39833800,1215.631103515625,3317.4000000000001,1229.541015625,1241.6019015842014,28.64857372899494,1215.0542232619994,1268.1495799064035
